2.313113789398357767e-08,6.661080107633887692e-13,9.999526739120483398e-01,1.671582205986510417e-09,4.733822424896061420e-05,2.865844783705995269e-10
1.101546548306941986e-02,1.843210160732269287e-01,9.758993983268737793e-03,5.115355178713798523e-02,8.612230420112609863e-02,6.576286554336547852e-01
9.999005794525146484e-01,4.343704285147964583e-10,8.519798200268269284e-08,3.363031381153902544e-11,1.116835623982126435e-09,9.926273924065753818e-05
4.827565547316226002e-08,9.431886076927185059e-01,2.893182227126089856e-07,1.000659831333905458e-04,2.416636743873823434e-05,5.668679997324943542e-02
5.030942062944632198e-08,6.098736099469093119e-12,9.998105168342590332e-01,1.112358471999641552e-08,1.895180030260235071e-04,1.735879440190046807e-09
4.529078491032123566e-03,5.785202234983444214e-02,4.193163290619850159e-02,7.300947606563568115e-02,4.273697435855865479e-01,3.953081071376800537e-01
1.850356673438469102e-10,9.966604709625244141e-01,1.689339867994021915e-08,2.364054125791881233e-05,1.173357532024965622e-06,3.314751666039228439e-03
7.947763558391329752e-10,9.944257736206054688e-01,4.120325058920570882e-08,4.000957414973527193e-05,2.623688033054349944e-06,5.531593691557645798e-03
1.057023182511329651e-04,6.121567487716674805e-01,8.710292750038206577e-04,1.092012450098991394e-01,3.091218322515487671e-02,2.467530816793441772e-01
1.311436932383003295e-07,6.849966774358229316e-12,9.998953342437744141e-01,8.613257662659634661e-09,1.045533354044891894e-04,2.315557745546925617e-09
1.057023182511329651e-04,6.121567487716674805e-01,8.710292750038206577e-04,1.092012450098991394e-01,3.091218322515487671e-02,2.467530816793441772e-01
9.999965429306030273e-01,8.614637865902996516e-13,7.670758472855254695e-10,3.095603200858887405e-14,1.436195455097044604e-12,3.447657263677683659e-06
9.999842643737792969e-01,1.646502031937835397e-11,9.046983606708636216e-09,9.149209168057836905e-13,3.571518428224784714e-11,1.576222712174057961e-05
7.638175702595617622e-06,3.456813395023345947e-01,2.469842438586056232e-04,4.052149057388305664e-01,7.542966306209564209e-02,1.734195053577423096e-01
9.999976158142089844e-01,5.892050085679056970e-13,1.098212520922459134e-09,2.318599549551783601e-14,1.226066123627411741e-12,2.398834794803406112e-06
9.998396635055541992e-01,1.883385669643189431e-09,7.212570380943361670e-07,2.307909974241795226e-10,7.228077247845021702e-09,1.595838548382744193e-04
9.627777686205263308e-09,5.024100710113166279e-13,9.999361038208007812e-01,1.678657102210934227e-09,6.392270734068006277e-05,1.833613538781975194e-10
8.932411077466895222e-08,9.689788818359375000e-01,2.171356527469470166e-06,1.047124620527029037e-03,1.326873170910403132e-04,2.983897924423217773e-02
1.994307467612088658e-06,1.454202980255558941e-08,9.826128482818603516e-01,7.557495337096042931e-06,1.737616583704948425e-02,1.356558982479327824e-06
1.704364898614585400e-03,2.069782698526978493e-03,1.505448599345982075e-03,7.643513083457946777e-01,2.061089575290679932e-01,2.426008507609367371e-02
4.982285574078559875e-02,1.119580492377281189e-01,1.102482993155717850e-02,2.013290859758853912e-02,4.312631487846374512e-02,7.639350295066833496e-01
3.815458171629870776e-07,6.599544121854705736e-06,6.905303453095257282e-04,3.780758753418922424e-02,9.610137343406677246e-01,4.811098042409867048e-04
4.143394308209202848e-11,9.976460337638854980e-01,4.972239953104917731e-09,1.234364390256814659e-05,5.358505745789443608e-07,2.340950537472963333e-03
1.406853366442417652e-11,9.984630346298217773e-01,2.296072221241729494e-09,6.015434792061569169e-06,2.210924350265486282e-07,1.530649489723145962e-03
1.038154065608978271e-01,8.539840579032897949e-02,1.316637694835662842e-01,1.743912547826766968e-01,2.363910377025604248e-01,2.683401703834533691e-01
2.301703905686736107e-03,2.872233279049396515e-02,2.897672129620332271e-05,5.411540769273415208e-05,2.808695426210761070e-04,9.686120152473449707e-01
4.789573722518980503e-04,2.790451347827911377e-01,3.031776985153555870e-03,3.154663741588592529e-01,1.244669333100318909e-01,2.775108218193054199e-01
1.976615635612688493e-07,1.318875130634777904e-11,9.998187422752380371e-01,1.592205123301937419e-08,1.809928362490609288e-04,4.866762992605799809e-09
7.511991029218734184e-09,5.531688388599187434e-13,9.999073743820190430e-01,2.118850206400679781e-09,9.257424244424328208e-05,2.015847627712119561e-10
4.581277579518427956e-08,2.034597317013275841e-12,9.998853206634521484e-01,4.650855256471686516e-09,1.146387148764915764e-04,9.936979017410862980e-10
9.999959468841552734e-01,1.311734466706571123e-12,1.330701770996256528e-09,5.222206808696075453e-14,2.450590945446418090e-12,4.070257091370876878e-06
1.038154065608978271e-01,8.539840579032897949e-02,1.316637694835662842e-01,1.743912547826766968e-01,2.363910377025604248e-01,2.683401703834533691e-01
9.999982118606567383e-01,2.697547588949300579e-13,4.528211972054663192e-10,9.142855844971025520e-15,5.214796151321865469e-13,1.807689613997354172e-06
8.904213900677859783e-04,6.289543118327856064e-03,1.488333800807595253e-03,7.523353099822998047e-01,1.986063122749328613e-01,4.039005935192108154e-02
4.982285574078559875e-02,1.119580492377281189e-01,1.102482993155717850e-02,2.013290859758853912e-02,4.312631487846374512e-02,7.639350295066833496e-01
5.984665825963020325e-02,3.095380030572414398e-03,2.979100942611694336e-01,1.022583153098821640e-02,4.285689890384674072e-01,2.003530561923980713e-01
9.999976158142089844e-01,4.309532060636084294e-13,4.160155830934542109e-10,1.374532032519335673e-14,6.685411230687721140e-13,2.415268681943416595e-06
8.233594298362731934e-01,1.187698606130993539e-09,1.765471398830413818e-01,1.730826681978214765e-08,1.440061168977990746e-05,7.898364128777757287e-05
7.513857980256943847e-08,9.055147257019946494e-12,9.997529387474060059e-01,1.556828088666861731e-08,2.469279861543327570e-04,2.900691464802207520e-09
2.539867127779871225e-04,2.990891289300634526e-06,9.488636851310729980e-01,1.913557061925530434e-04,5.051604658365249634e-02,1.718158455332741141e-04
4.789573722518980503e-04,2.790451347827911377e-01,3.031776985153555870e-03,3.154663741588592529e-01,1.244669333100318909e-01,2.775108218193054199e-01
1.910877358568541240e-07,9.244133830070495605e-01,6.030992949490610044e-07,1.203018182422965765e-04,2.872016011679079384e-05,7.543671131134033203e-02
3.256939947605133057e-01,7.708501070737838745e-03,2.712300745770335197e-03,7.962544914335012436e-04,3.948549740016460419e-03,6.591403484344482422e-01
7.785192877054214478e-02,4.045370593667030334e-02,7.286442071199417114e-02,4.800413176417350769e-02,2.498183399438858032e-01,5.110074281692504883e-01
9.347909945063292980e-04,5.197842139750719070e-03,2.281000092625617981e-02,1.617877334356307983e-01,7.688967585563659668e-01,4.037299752235412598e-02
8.267582174426024721e-09,3.803448441613843656e-13,9.999428987503051758e-01,1.363475554683191149e-09,5.708586468244902790e-05,1.459628806710355775e-10
5.745140555781999558e-14,9.997271895408630371e-01,7.072843005717643905e-11,5.763259309787827078e-07,1.122816772891610526e-08,2.721578057389706373e-04
1.505448926764074713e-05,4.724736572825349867e-05,1.455326192080974579e-02,1.997758261859416962e-02,9.637157917022705078e-01,1.691092271357774734e-03
9.999974966049194336e-01,4.698402582790917048e-13,4.625338168029458075e-10,1.533746274515884744e-14,7.414654827619937549e-13,2.508238139853347093e-06
6.233072374016046524e-03,1.203243061900138855e-01,9.764118120074272156e-03,3.419455513358116150e-02,1.203296706080436707e-01,7.091543078422546387e-01
9.999972581863403320e-01,5.675953955973367382e-13,4.890364224685583849e-10,1.843052552480232975e-14,8.532260726938634132e-13,2.775998154902481474e-06
4.982285574078559875e-02,1.119580492377281189e-01,1.102482993155717850e-02,2.013290859758853912e-02,4.312631487846374512e-02,7.639350295066833496e-01
1.063492760522422031e-08,5.464595247660353206e-13,9.999247789382934570e-01,1.887631384533960954e-09,7.516537152696400881e-05,2.204591925680787767e-10
1.539319346193224192e-04,5.968940258026123047e-01,1.081707770936191082e-03,1.068153306841850281e-01,3.439963236451148987e-02,2.606554925441741943e-01
9.987167119979858398e-01,6.906439864451385802e-08,3.070873208343982697e-04,4.156781230335582222e-08,2.840158231265377253e-06,9.732303442433476448e-04
9.999972581863403320e-01,5.529305312224064295e-13,4.601780623225693034e-10,1.767554303605794325e-14,8.138108784951081365e-13,2.753851276793284342e-06
5.431885410217551780e-13,9.994066953659057617e-01,2.130765980323801045e-10,1.335180854766804259e-06,3.184241137432763935e-08,5.919749382883310318e-04
1.117543924067376793e-08,1.042289410162211549e-12,9.998855590820312500e-01,3.327566222566247234e-09,1.143873450928367674e-04,3.382229496473598829e-10
1.604305907676462084e-06,5.054779649071861058e-06,4.857670515775680542e-03,1.143981423228979111e-02,9.832980632781982422e-01,3.978625463787466288e-04
9.999953508377075195e-01,1.617743265736049096e-12,1.571634711261538087e-09,6.716322105675825993e-14,3.138778950292908654e-12,4.658339094021357596e-06
4.982285574078559875e-02,1.119580492377281189e-01,1.102482993155717850e-02,2.013290859758853912e-02,4.312631487846374512e-02,7.639350295066833496e-01
3.710019154823385179e-05,1.123956535593606532e-04,8.325798436999320984e-03,6.002252548933029175e-02,9.279716014862060547e-01,3.530650865286588669e-03
7.703846096992492676e-01,7.780362502671778202e-04,4.845441784709692001e-03,1.848914835136383772e-04,2.399800345301628113e-03,2.214072793722152710e-01
2.310294888729913509e-07,7.600558996200561523e-01,4.336176425567828119e-05,9.095819294452667236e-02,2.149335667490959167e-02,1.274487674236297607e-01
2.909083781157950632e-12,9.986979961395263672e-01,2.291802303489021142e-10,1.231824853675789200e-06,3.551167537807486951e-08,1.300819567404687405e-03
9.966499209403991699e-01,2.052331780078020529e-07,2.933414634753717110e-06,1.774383306951676786e-08,2.648478130140574649e-07,3.346605459228157997e-03
2.711818751777173020e-06,8.936904123402200639e-06,1.260251644998788834e-02,7.994870655238628387e-03,9.788951873779296875e-01,4.958024946972727776e-04
4.697193745073491300e-08,1.004376998237077601e-10,9.954564571380615234e-01,2.815433788327936782e-07,4.543328192085027695e-03,2.122831865847274457e-08
4.982285574078559875e-02,1.119580492377281189e-01,1.102482993155717850e-02,2.013290859758853912e-02,4.312631487846374512e-02,7.639350295066833496e-01
9.714553787050148048e-14,9.996303319931030273e-01,5.051998056004869397e-11,5.341299242900277022e-07,9.672313616704286687e-09,3.691857273224741220e-04
6.036795093677937984e-05,7.432881593704223633e-01,3.930762177333235741e-04,3.873293101787567139e-02,1.098984386771917343e-02,2.065357714891433716e-01
5.534368101507425308e-04,1.322472700849175453e-03,7.267935434356331825e-04,7.532705068588256836e-01,2.255199253559112549e-01,1.860691234469413757e-02
6.813061759203264955e-07,4.726915525665731366e-10,9.983305335044860840e-01,3.556467049747880083e-07,1.668275799602270126e-03,8.328409251134871738e-08
9.010965824127197266e-01,5.782338485005311668e-05,4.738004281534813344e-05,2.073353016385226510e-06,1.544205952086485922e-05,9.878081083297729492e-02
1.117543924067376793e-08,1.042289410162211549e-12,9.998855590820312500e-01,3.327566222566247234e-09,1.143873450928367674e-04,3.382229496473598829e-10
2.319319901289418340e-04,4.769381284713745117e-01,1.774016534909605980e-03,1.763448119163513184e-01,6.090888753533363342e-02,2.838022708892822266e-01
9.999957084655761719e-01,1.434261563681982210e-12,1.536092475440398175e-09,5.916755529532941038e-14,2.802086037159701171e-12,4.241653641656739637e-06
4.184680879116058350e-01,2.064064610749483109e-03,3.135175108909606934e-01,5.215715151280164719e-03,9.613543003797531128e-02,1.645992100238800049e-01
8.924786015995778143e-06,1.286217354845575755e-07,9.503471851348876953e-01,3.566467057680711150e-05,4.959584027528762817e-02,1.224071183969499543e-05
4.780100425705313683e-06,1.677673208178021014e-05,5.151391960680484772e-03,2.285427600145339966e-02,9.710411429405212402e-01,9.316541254520416260e-04
9.999974966049194336e-01,4.723732798146695888e-13,5.347831066870867289e-10,1.622404874291813459e-14,8.337553737691738576e-13,2.547671783759142272e-06
1.040026198495525023e-08,7.518596205693950374e-13,9.999071359634399414e-01,2.506329366269710590e-09,9.280998347094282508e-05,2.645604846307492153e-10
5.984665825963020325e-02,3.095380030572414398e-03,2.979100942611694336e-01,1.022583153098821640e-02,4.285689890384674072e-01,2.003530561923980713e-01
1.513237202743766829e-05,3.259923886389515246e-08,9.929473400115966797e-01,7.096026365616125986e-06,7.027224637567996979e-03,3.224923602829221636e-06
3.872120380401611328e-02,3.253320232033729553e-02,8.557301014661788940e-02,5.338137224316596985e-02,3.702974617481231689e-01,4.194937944412231445e-01
9.999924898147583008e-01,4.700156062964477854e-12,5.939364999818508295e-09,2.531903723138051454e-13,1.232832759490154473e-11,7.457349511241773143e-06
7.096347871993202716e-06,5.048063030699267983e-05,1.301033236086368561e-02,1.447321008890867233e-02,9.710114598274230957e-01,1.447411952540278435e-03
1.038154065608978271e-01,8.539840579032897949e-02,1.316637694835662842e-01,1.743912547826766968e-01,2.363910377025604248e-01,2.683401703834533691e-01
5.745140555781999558e-14,9.997271895408630371e-01,7.072843005717643905e-11,5.763259309787827078e-07,1.122816772891610526e-08,2.721578057389706373e-04
3.751621235892343975e-08,1.225675724109143161e-11,9.995223283767700195e-01,2.635083262703119544e-08,4.776573623530566692e-04,2.934878562399489965e-09
9.999644756317138672e-01,7.707098154119407241e-11,2.947805022301963618e-08,5.254820016620254108e-12,1.819187578355752066e-10,3.556079900590702891e-05
1.644711345434188843e-01,4.666300810640677810e-05,7.954545021057128906e-01,3.534565912559628487e-04,2.612256817519664764e-02,1.355170831084251404e-02
4.794080555438995361e-02,6.801756471395492554e-02,1.164190005511045456e-02,1.750509254634380341e-02,6.399295479059219360e-02,7.909017205238342285e-01
1.038154065608978271e-01,8.539840579032897949e-02,1.316637694835662842e-01,1.743912547826766968e-01,2.363910377025604248e-01,2.683401703834533691e-01
4.962193965911865234e-02,7.607771456241607666e-02,3.678022697567939758e-02,5.200149863958358765e-02,1.745449304580688477e-01,6.109736561775207520e-01
6.853176653385162354e-02,4.752768948674201965e-02,2.259365096688270569e-02,2.140030823647975922e-02,1.050370037555694580e-01,7.349095940589904785e-01
9.999974966049194336e-01,6.964214903544541091e-13,1.546897387960655124e-09,2.931705374883790405e-14,1.579876854340689363e-12,2.475496330589521676e-06
7.947763558391329752e-10,9.944257736206054688e-01,4.120325058920570882e-08,4.000957414973527193e-05,2.623688033054349944e-06,5.531593691557645798e-03
9.999936819076538086e-01,2.153865844359281745e-12,8.601835910226895976e-10,7.582381445804531328e-14,3.004192814654027543e-12,6.376402325258823112e-06
3.352662315592169762e-05,1.090283185476437211e-04,6.121250800788402557e-03,7.371395826339721680e-02,9.164127111434936523e-01,3.609602805227041245e-03
5.836406489834189415e-04,8.031303295865654945e-04,1.190968207083642483e-03,6.649875044822692871e-01,3.168093264102935791e-01,1.562541164457798004e-02
1.128225068924848529e-08,8.410475007408768633e-13,9.998859167098999023e-01,2.940255594552354523e-09,1.141172688221558928e-04,3.261804437659776568e-10
8.533159416401758790e-05,6.530103087425231934e-01,2.654189302120357752e-04,9.568742476403713226e-03,6.188768427819013596e-03,3.308814465999603271e-01
1.202490120281660135e-13,9.995505213737487793e-01,2.277162312880331996e-11,3.646899813247728162e-07,6.008255670764128809e-09,4.491570580285042524e-04
2.793393330648541451e-03,1.950146630406379700e-02,5.112937185913324356e-03,5.882710814476013184e-01,2.880484759807586670e-01,9.627262502908706665e-02
3.872120380401611328e-02,3.253320232033729553e-02,8.557301014661788940e-02,5.338137224316596985e-02,3.702974617481231689e-01,4.194937944412231445e-01
1.689987527697667247e-07,3.542765733555164331e-11,9.995611310005187988e-01,4.391332808495462814e-08,4.386967630125582218e-04,9.064827999338831432e-09
4.554968327283859253e-03,9.456415455133537762e-07,9.875738024711608887e-01,3.512538387440145016e-05,7.549900561571121216e-03,2.852207690011709929e-04
2.948585897684097290e-04,1.255504321306943893e-04,3.748607635498046875e-01,5.152781028300523758e-03,6.161475181579589844e-01,3.418503794819116592e-03
6.330153290434736846e-09,3.747587906232502375e-13,9.999005794525146484e-01,1.757079259867566634e-09,9.944247722160071135e-05,1.758355683278978177e-10
7.936919177442547380e-11,9.977532029151916504e-01,1.430436835647697080e-08,1.673641963861882687e-05,7.925846148282289505e-07,2.229219069704413414e-03
4.982285574078559875e-02,1.119580492377281189e-01,1.102482993155717850e-02,2.013290859758853912e-02,4.312631487846374512e-02,7.639350295066833496e-01
3.872120380401611328e-02,3.253320232033729553e-02,8.557301014661788940e-02,5.338137224316596985e-02,3.702974617481231689e-01,4.194937944412231445e-01
8.518017580172454473e-07,9.400225281715393066e-01,1.214892745338147506e-05,2.609333954751491547e-03,4.585178394336253405e-04,5.689660459756851196e-02
2.775495204332401045e-06,8.023687005043029785e-01,9.836995741352438927e-05,8.324974030256271362e-02,8.915726095438003540e-03,1.053647994995117188e-01
9.999960660934448242e-01,1.229004962036150950e-12,1.136940430690458470e-09,4.716179500424168280e-14,2.147414407752123999e-12,3.973597358708502725e-06
7.551446742581902072e-06,2.393753311480395496e-05,6.713088601827621460e-03,2.475943975150585175e-02,9.673211574554443359e-01,1.174761680886149406e-03
1.112173395913240714e-12,9.982990622520446777e-01,3.876112625311733950e-11,3.496510316836065613e-07,1.073689492869789319e-08,1.700636930763721466e-03
9.999703168869018555e-01,6.037188110541436004e-11,3.509390111844368221e-08,4.346712659947238322e-12,1.691379813983928670e-10,2.965127350762486458e-05
7.511991029218734184e-09,5.531688388599187434e-13,9.999073743820190430e-01,2.118850206400679781e-09,9.257424244424328208e-05,2.015847627712119561e-10
3.872120380401611328e-02,3.253320232033729553e-02,8.557301014661788940e-02,5.338137224316596985e-02,3.702974617481231689e-01,4.194937944412231445e-01
4.499410555507815657e-13,9.993813037872314453e-01,1.032184060445473506e-10,9.061425885192875285e-07,1.959632456305371306e-08,6.177143659442663193e-04
2.851977944374084473e-02,5.697114393115043640e-02,6.339564174413681030e-02,8.774417638778686523e-02,3.397786617279052734e-01,4.235906600952148438e-01
1.109990850090980530e-02,1.565631031990051270e-01,5.324367433786392212e-03,1.950501091778278351e-02,4.529399424791336060e-02,7.622136473655700684e-01
9.999936819076538086e-01,2.599024728072718560e-12,1.800160687182028596e-09,1.091608831864203377e-13,4.787884498591576943e-12,6.354257493512704968e-06
9.999957084655761719e-01,1.441501865789840409e-12,1.274680472285183441e-09,5.657330344206040751e-14,2.538208575611489159e-12,4.345253273640992120e-06
2.194976657629013062e-01,3.217333927750587463e-02,2.144007943570613861e-02,1.183329336345195770e-02,4.604593291878700256e-02,6.690096855163574219e-01
3.671116792247630656e-05,2.360219955444335938e-01,2.547987833168008365e-06,5.930147744948044419e-05,1.030637358780950308e-04,7.637763619422912598e-01
9.861837029457092285e-01,3.000849574164021760e-06,6.984381470829248428e-03,3.542138983902987093e-06,1.667703181738033891e-04,6.658514030277729034e-03
7.197645528634472045e-14,9.996439218521118164e-01,4.075571130579547230e-11,5.125605184730375186e-07,9.329120587153738597e-09,3.556360607035458088e-04
9.866178631782531738e-01,4.334271579864434898e-06,4.935514516546390951e-05,6.190497856550791766e-07,7.162223482737317681e-06,1.332064252346754074e-02
9.999986886978149414e-01,1.394774730824679954e-13,2.790081776726793805e-10,4.347924303308835919e-15,2.583758673593145039e-13,1.253149321200908162e-06
3.316380025353282690e-04,6.339834537357091904e-03,7.953203748911619186e-04,7.700116038322448730e-01,1.851444393396377563e-01,3.737715631723403931e-02
9.999915361404418945e-01,3.455410653788182351e-12,1.245254233062098592e-09,1.228337906649529243e-13,5.436622072668706451e-12,8.470584361930377781e-06
8.252978324890136719e-01,4.958097124472260475e-04,1.106827706098556519e-02,2.161489537684246898e-04,4.033690784126520157e-03,1.588881462812423706e-01
7.219964004434586968e-08,2.494875237391697143e-13,9.999883174896240234e-01,5.204616737586320596e-10,1.152959521277807653e-05,2.191358206005133979e-10
5.568138838896175002e-09,9.903967380523681641e-01,2.949833799448242644e-07,1.753128308337181807e-04,1.381855508952867240e-05,9.413857012987136841e-03
2.480209926325471770e-10,9.952090382575988770e-01,4.329492142574054014e-08,1.345629279967397451e-04,6.375714747264282778e-06,4.649993497878313065e-03
1.157181175968219344e-13,9.996523857116699219e-01,9.343293499997074036e-11,7.283202307917235885e-07,1.503833146898614359e-08,3.469538933131843805e-04
1.038154065608978271e-01,8.539840579032897949e-02,1.316637694835662842e-01,1.743912547826766968e-01,2.363910377025604248e-01,2.683401703834533691e-01
1.326419078395701945e-05,7.880677580833435059e-01,7.221129635581746697e-05,5.387427285313606262e-03,2.526008291170001030e-03,2.039332687854766846e-01
8.089085895335301757e-06,2.588433380878996104e-05,5.584027618169784546e-03,3.090510144829750061e-02,9.621876478195190430e-01,1.289251609705388546e-03
2.158734105250914581e-06,7.027271986007690430e-01,1.218340985360555351e-04,1.066573932766914368e-01,2.656484209001064301e-02,1.639265865087509155e-01
